id,title,price,currency,location,date,url,image
62440617,Сдается комната с хозяйкой студенткам работающим,1100000,UZS,"Ташкент, Чиланзарский район",Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/sdaetsya-komnata-s-hozyaykoy-studentkam-rabotayuschim-ID4dZEJ.html,/app/static/media/no_thumbnail.15f456ec5.svg
63780129,Srochna arendaga oʻzimni uyumni qoʻyaman oyila yokiy 4 ta qizga.,7278480,UZS,"Ташкент, Бектемирский район",07 марта 2026 г.,https://www.olx.uz/d/obyavlenie/srochna-arendaga-ozimni-uyumni-qoyaman-oyila-yokiy-4-ta-qizga-ID4jC7L.html,/app/static/media/no_thumbnail.15f456ec5.svg
63391430,Аренда квартира в Ташкенте 2/13/26 Nest One/Tashkent city,18196200,UZS,"Ташкент, Шайхантахурский район",07 марта 2026 г.,https://www.olx.uz/d/obyavlenie/arenda-kvartira-v-tashkente-2-13-26-nest-one-tashkent-city-ID4hZ0q.html,/app/static/media/no_thumbnail.15f456ec5.svg
52018817,Аренда квартиры метро Ойбек офис Хуавей 5ком.12этаж.12этаж.дом,12130800,UZS,"Ташкент, Мирабадский район",06 марта 2026 г.,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-metro-oybek-ofis-huavey-5kom-12etazh-12etazh-dom-ID3vgtb.html,/app/static/media/no_thumbnail.15f456ec5.svg
63490489,Шикарный Евро офис 70м2 ор. Бывший Гламур,12130800,UZS,"Ташкент, Мирабадский район",Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/shikarnyy-evro-ofis-70m2-or-byvshiy-glamur-ID4ioM9.html,/app/static/media/no_thumbnail.15f456ec5.svg
63786740,Продаётся 4х ком ЖК New Life ул.Махтумкули,2729430000,UZS,"Ташкент, Яшнабадский район",Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/prodaetsya-4h-kom-zhk-new-life-ul-mahtumkuli-ID4jDQo.html,/app/static/media/no_thumbnail.15f456ec5.svg
63786735,"Сдаётся 3-комнатная квартира в Юнусабаде, 93 кв.м, с балконом",14556960,UZS,Келес,Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/sdaetsya-3-komnatnaya-kvartira-v-yunusabade-93-kv-m-s-balkonom-ID4jDQj.html,/app/static/media/no_thumbnail.15f456ec5.svg
62574063,"""СРОЧНАЯ ЦЕНА ‼️ Nest One 140м2+ Терасса Дружба Ташкент Сити‼️",4003151869,UZS,"Ташкент, Шайхантахурский район",Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/srochnaya-tsena-nest-one-140m2-terassa-druzhba-tashkent-siti-ID4eyn5.html,/app/static/media/no_thumbnail.15f456ec5.svg
60939781,Xasanboy choynak-piola Choyxona tarafda 5-sotok Uchaska Sotiladi,1637658000,UZS,"Ташкент, Юнусабадский район",Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/xasanboy-choynak-piola-choyxona-tarafda-5-sotok-uchaska-sotiladi-ID47HdH.html,/app/static/media/no_thumbnail.15f456ec5.svg
63652256,Сдается квартира Жк Black Tower яккасарай Ор-р Глинка 8 роддом 3/3/15!,7885020,UZS,"Ташкент, Яккасарайский район",Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-zhk-black-tower-yakkasaray-or-r-glinka-8-roddom-3-3-15-ID4j4Ri.html,/app/static/media/no_thumbnail.15f456ec5.svg
63781160,Нотурар жой сотилади!!!,550000000,UZS,Навои,Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/noturar-zhoy-sotiladi-ID4jCoo.html,/app/static/media/no_thumbnail.15f456ec5.svg
63490483,2х катта квартира сотилади Продается большая 2х квартира на 6 микр,678111720,UZS,Бухара,Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/2h-katta-kvartira-sotiladi-prodaetsya-bolshaya-2h-kvartira-na-6-mikr-ID4ioM3.html,/app/static/media/no_thumbnail.15f456ec5.svg
63317255,"Продается Земельный участок 1,31 гектар Кибрай центр №104 Жамила",19409280000,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/prodaetsya-zemelnyy-uchastok-1-31-gektar-kibray-tsentr-104-zhamila-ID4hFI3.html,/app/static/media/no_thumbnail.15f456ec5.svg
63086584,Аренда 2х ком Новая 8 квартал Жк Millenium Юнусабадский район,7885020,UZS,"Ташкент, Юнусабадский район",Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/arenda-2h-kom-novaya-8-kvartal-zhk-millenium-yunusabadskiy-rayon-ID4gHHy.html,/app/static/media/no_thumbnail.15f456ec5.svg
61440822,Нрж Сайрам Аренда 2 комнатная,19409280,UZS,"Ташкент, Мирзо-Улугбекский район",07 марта 2026 г.,https://www.olx.uz/d/obyavlenie/nrzh-sayram-arenda-2-komnatnaya-ID49Nz0.html,/app/static/media/no_thumbnail.15f456ec5.svg
60602008,Hotel Miron Samarqand shaharga joylashgan,400000,UZS,Самарканд,Сегодня в 05:03,https://www.olx.uz/d/obyavlenie/hotel-miron-samarqand-shaharga-joylashgan-ID46hlK.html,/app/static/media/no_thumbnail.15f456ec5.svg
63711570,Кунлик квартира без маклер гостиница хостел отель мехмонхона …,125000,UZS,"Ташкент, Яккасарайский район",07 марта 2026 г.,https://www.olx.uz/d/obyavlenie/kunlik-kvartira-bez-makler-gostinitsa-hostel-otel-mehmonhona-ID4jkhY.html,/app/static/media/no_thumbnail.15f456ec5.svg
62917575,"NestOne-Продается НеЖилое 1этаж 160м2,Собственник. Tashkent City",8734176000,UZS,"Ташкент, Шайхантахурский район",Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/nestone-prodaetsya-nezhiloe-1etazh-160m2-sobstvennik-tashkent-city-ID4fZJB.html,/app/static/media/no_thumbnail.15f456ec5.svg
53906112,ЖК Мирабад Авеню 4х комнатная Премиум класс!,21835440,UZS,"Ташкент, Мирабадский район",Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/zhk-mirabad-avenyu-4h-komnatnaya-premium-klass-ID3Ebrq.html,/app/static/media/no_thumbnail.15f456ec5.svg
63035606,Срочно Продается Квартира 2/8/10 55м2 на ЖК «Ozmahal» Новомосковская,1395042000,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-kvartira-2-8-10-55m2-na-zhk-ozmahal-novomoskovskaya-ID4gurk.html,/app/static/media/no_thumbnail.15f456ec5.svg
61249485,Олтинтепа 8-соток Дом 2-Этажный с Подвалом Продаётся,6308016000,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/oltintepa-8-sotok-dom-2-etazhnyy-s-podvalom-prodaetsya-ID48ZMW.html,/app/static/media/no_thumbnail.15f456ec5.svg
63037425,Срочно Продается Квартира 3/6/9 126м2 на ЖК «Mirabad Avenue»,9704640000,UZS,"Ташкент, Мирабадский район",Сегодня в 09:08,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-kvartira-3-6-9-126m2-na-zhk-mirabad-avenue-ID4guUF.html,/app/static/media/no_thumbnail.15f456ec5.svg
60968655,"Ер сотилади 8 сотих, мол хона хаммом бор. 2 хонадон қурилишига тайёр",1455696000,UZS,Зангиата,Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/er-sotiladi-8-sotih-mol-hona-hammom-bor-2-honadon-urilishiga-tayer-ID47OJp.html,/app/static/media/no_thumbnail.15f456ec5.svg
50234535,Сугдиёна махала Ерони 4-сутх ер сотилади 7700-юз Агражденя бетон з,93407160,UZS,Джизак,Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/sugdiena-mahala-eroni-4-suth-er-sotiladi-7700-yuz-agrazhdenya-beton-z-ID3oMir.html,/app/static/media/no_thumbnail.15f456ec5.svg
63490480,Sergeli rayondan 8-xududda 2*3 xonali uy sotiladi.,837025200,UZS,"Ташкент, Сергелийский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/sergeli-rayondan-8-xududda-23-xonali-uy-sotiladi-ID4ioM0.html,/app/static/media/no_thumbnail.15f456ec5.svg
63687834,Максим горький аренда квартира,4852320,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/maksim-gorkiy-arenda-kvartira-ID4je78.html,/app/static/media/no_thumbnail.15f456ec5.svg
63042225,Срочно Продается Квартира 3/5/15 84м2 на ЖК «Parkent plaza»,1698312000,UZS,"Ташкент, Яшнабадский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-kvartira-3-5-15-84m2-na-zhk-parkent-plaza-ID4gva5.html,/app/static/media/no_thumbnail.15f456ec5.svg
62769677,СРОЧНА 420m2 Урганч шахар навруз шахарчасида (спутник) ховли сотилад,690000000,UZS,Ургенч,07 марта 2026 г.,https://www.olx.uz/d/obyavlenie/srochna-420m2-urganch-shahar-navruz-shaharchasida-sputnik-hovli-sotilad-ID4fng9.html,/app/static/media/no_thumbnail.15f456ec5.svg
63727770,Продается Участок 5.1 соток Козирабод махалля Срочно!!!,4003164000,UZS,"Ташкент, Чиланзарский район",Сегодня в 01:38,https://www.olx.uz/d/obyavlenie/prodaetsya-uchastok-5-1-sotok-kozirabod-mahallya-srochno-ID4jowg.html,/app/static/media/no_thumbnail.15f456ec5.svg
63739399,"Квартира 3х комнатная, переделанная в 4 комнатную. 4х этажный дом 2 эт",485232000,UZS,Коканд,06 марта 2026 г.,https://www.olx.uz/d/obyavlenie/kvartira-3h-komnatnaya-peredelannaya-v-4-komnatnuyu-4h-etazhnyy-dom-2-et-ID4jrvP.html,/app/static/media/no_thumbnail.15f456ec5.svg
59333184,Самарканд шахар уй,1200000000,UZS,Самарканд,Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/samarkand-shahar-uy-ID40XgQ.html,/app/static/media/no_thumbnail.15f456ec5.svg
63455336,Tezlik bilan sotiladi! Keles Sohibkor mahalada 5xonali uy sotiladi,955907040,UZS,Келес,Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/tezlik-bilan-sotiladi-keles-sohibkor-mahalada-5xonali-uy-sotiladi-ID4ifDa.html,/app/static/media/no_thumbnail.15f456ec5.svg
63063309,Срочно Продается Квартира 2/8/10 61м2 на ЖК «New Life Yashnabod»,1285864800,UZS,"Ташкент, Яшнабадский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-kvartira-2-8-10-61m2-na-zhk-new-life-yashnabod-ID4gBE9.html,/app/static/media/no_thumbnail.15f456ec5.svg
63786723,Юнусабад 14 3/1/4 орАрбат Метро под Офис Ипотека,1516350000,UZS,"Ташкент, Юнусабадский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/yunusabad-14-3-1-4-orarbat-metro-pod-ofis-ipoteka-ID4jDQ7.html,/app/static/media/no_thumbnail.15f456ec5.svg
52906049,Продаётся здание Ором,10311180000,UZS,Навои,Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/prodaetsya-zdanie-orom-ID3zZhn.html,/app/static/media/no_thumbnail.15f456ec5.svg
63347626,Продается 1 ком кв массив Хумоюн Югнакий ТТЗ№326 Жамила,564082200,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/prodaetsya-1-kom-kv-massiv-humoyun-yugnakiy-ttz326-zhamila-ID4hNBU.html,/app/static/media/no_thumbnail.15f456ec5.svg
63786719,УРАГАН ЦЕНА! ПРОДАЖА Здание м.Ойбек (г-ца Россия) 580м2 4этаж,7885020000,UZS,"Ташкент, Яккасарайский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/uragan-tsena-prodazha-zdanie-m-oybek-g-tsa-rossiya-580m2-4etazh-ID4jDQ3.html,/app/static/media/no_thumbnail.15f456ec5.svg
58325248,Kvartira-Hovli Arenda Yashnabod Doʻstlik metro Bezmakler,800000,UZS,"Ташкент, Яшнабадский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/kvartira-hovli-arenda-yashnabod-dostlik-metro-bezmakler-ID3VJ3O.html,/app/static/media/no_thumbnail.15f456ec5.svg
63063326,Продается Квартира 2/4/16 56м2 на ЖК «Ozmakon» Узбум / мост Первушка,1431434400,UZS,"Ташкент, Мирабадский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-2-4-16-56m2-na-zhk-ozmakon-uzbum-most-pervushka-ID4gBEq.html,/app/static/media/no_thumbnail.15f456ec5.svg
60018177,Ипотека Коттедж Дормон 3.3 сотих 2 этах № 52 Умида,2426160000,UZS,Кибрай,Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/ipoteka-kottedzh-dormon-3-3-sotih-2-etah-52-umida-ID43Pt7.html,/app/static/media/no_thumbnail.15f456ec5.svg
63752254,"Аренда 1/3/9 Юнусабад 7, жк Zenit ор-р Альфраганус университ",6671940,UZS,"Ташкент, Юнусабадский район",05 марта 2026 г.,https://www.olx.uz/d/obyavlenie/arenda-1-3-9-yunusabad-7-zhk-zenit-or-r-alfraganus-universit-ID4juSa.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/fv9zmux1ovx11-UZ/image;s=216x152;q=50
63569616,"Uy joy sotiladi 6,5 sotixli",315400800,UZS,Самарканд,Сегодня в 06:24,https://www.olx.uz/d/obyavlenie/uy-joy-sotiladi-6-5-sotixli-ID4iJmo.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/kr09h6psss9m-UZ/image;s=216x152;q=50
63523838,Talabalarga yangi yotoqxona ijaraga beriladi! Samarqand shahrida,550000,UZS,Самарканд,06 марта 2026 г.,https://www.olx.uz/d/obyavlenie/talabalarga-yangi-yotoqxona-ijaraga-beriladi-samarqand-shahrida-ID4ixs2.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ie2xp6wkopx63-UZ/image;s=216x152;q=50
62507853,Срочно 5\3\4 Ялангач Умид Комплекс 100м2 №58 ДИЛЯ,1692234469,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/srochno-5-3-4-yalangach-umid-kompleks-100m2-58-dilya-ID4eh9b.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/c8lkpl4hgcbe1-UZ/image;s=216x152;q=50
62029203,ИПОТЕКА Продается 3 х ком массив Югнакий №653 Жамила,824894400,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/ipoteka-prodaetsya-3-h-kom-massiv-yugnakiy-653-zhamila-ID4cgD1.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/llqrtosm5ksn3-UZ/image;s=216x152;q=50
59527127,Срочно Продается Квартира 4/3/4 100м2 на ЦУМе/Ц-7,2608122000,UZS,"Ташкент, Мирабадский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-kvartira-4-3-4-100m2-na-tsume-ts-7-ID41LIX.html,/app/static/media/no_thumbnail.15f456ec5.svg
63748247,Сдается в самом центре столицы новая квартира с авторским ремонтом!,27900840,UZS,"Ташкент, Мирабадский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/sdaetsya-v-samom-tsentre-stolitsy-novaya-kvartira-s-avtorskim-remontom-ID4jtPx.html,/app/static/media/no_thumbnail.15f456ec5.svg
63687819,3 xonaLi 1 qavat 350ye Sebzor Metro Gofur Gulom RieLtor_50% OiLaGa,4245780,UZS,"Ташкент, Шайхантахурский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/3-xonali-1-qavat-350ye-sebzor-metro-gofur-gulom-rieltor-50-oilaga-ID4je6T.html,/app/static/media/no_thumbnail.15f456ec5.svg
63490467,Продаётся нежилое помещение ул Нукус Гламур,3275316000,UZS,"Ташкент, Мирабадский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/prodaetsya-nezhiloe-pomeschenie-ul-nukus-glamur-ID4ioLN.html,/app/static/media/no_thumbnail.15f456ec5.svg
61405912,Срочно Продается Квартира 3/3/10 90м2 на ЖК “Kamron Palace”,2874999600,UZS,"Ташкент, Юнусабадский район",Сегодня в 09:07,https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-kvartira-3-3-10-90m2-na-zhk-kamron-palace-ID49EtV.html,/app/static/media/no_thumbnail.15f456ec5.svg
63786714,Продаётся квартира на Куйлюк массив 4,667194000,UZS,"Ташкент, Яшнабадский район",Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/prodaetsya-kvartira-na-kuylyuk-massiv-4-ID4jDPY.html,/app/static/media/no_thumbnail.15f456ec5.svg
61251755,Продается 3в4/1/4 ТТЗ-1 №25 J,1152426000,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/prodaetsya-3v4-1-4-ttz-1-25-j-ID490nx.html,/app/static/media/no_thumbnail.15f456ec5.svg
63347374,Ипотека Ттз-4 Бойжигит 1/1/4 № 64,424578000,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/ipoteka-ttz-4-boyzhigit-1-1-4-64-ID4hNxQ.html,/app/static/media/no_thumbnail.15f456ec5.svg
62202622,Продается участок! 156 школа!,1334388000,UZS,"Ташкент, Яшнабадский район",18 февраля 2026 г.,https://www.olx.uz/d/obyavlenie/prodaetsya-uchastok-156-shkola-ID4cZK6.html,/app/static/media/no_thumbnail.15f456ec5.svg
60157290,"Сдается 2х комнатная квартира, с двориком",6065400,UZS,Самарканд,06 марта 2026 г.,https://www.olx.uz/d/obyavlenie/sdaetsya-2h-komnatnaya-kvartira-s-dvorikom-ID44pES.html,/app/static/media/no_thumbnail.15f456ec5.svg
58447834,Bezzaks hotel mehmonxona kvartira xostel kunlik ijara,125000,UZS,"Ташкент, Чиланзарский район",07 марта 2026 г.,https://www.olx.uz/d/obyavlenie/bezzaks-hotel-mehmonxona-kvartira-xostel-kunlik-ijara-ID3XeX0.html,/app/static/media/no_thumbnail.15f456ec5.svg
63361755,Помещения под склад,2800000,UZS,"Ташкент, Мирабадский район",Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/pomescheniya-pod-sklad-ID4hRhN.html,/app/static/media/no_thumbnail.15f456ec5.svg
63347502,СРОЧНО 3\2\5 Буюк ипак йули Метро №54 ДИЛЯ,1273721869,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/srochno-3-2-5-buyuk-ipak-yuli-metro-54-dilya-ID4hNzU.html,/app/static/media/no_thumbnail.15f456ec5.svg
60428971,СРОЧНО Ипотека Ттз-1 3.4\4\4 Диадора №48 ДИЛЯ,867340069,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/srochno-ipoteka-ttz-1-3-4-4-4-diadora-48-dilya-ID45ykP.html,/app/static/media/no_thumbnail.15f456ec5.svg
63750883,Ялангач Инст. Маданият 2*3 хона №300 J,776371200,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/yalangach-inst-madaniyat-23-hona-300-j-ID4juv3.html,/app/static/media/no_thumbnail.15f456ec5.svg
63687808,Новостройка квартира 2 комнатная Яккасарай Royal tower,20622360,UZS,"Ташкент, Яккасарайский район",Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/novostroyka-kvartira-2-komnatnaya-yakkasaray-royal-tower-ID4je6I.html,/app/static/media/no_thumbnail.15f456ec5.svg
63092110,"Шайхонтохур тумани Камолон махалла 3,7 сотих ер",1334388000,UZS,"Ташкент, Юнусабадский район",Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/shayhontohur-tumani-kamolon-mahalla-3-7-sotih-er-ID4gJ8G.html,/app/static/media/no_thumbnail.15f456ec5.svg
61179558,Сауна с бассейном сдается в аренду,6000000,UZS,Нукус,Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/sauna-s-basseynom-sdaetsya-v-arendu-ID48HB4.html,/app/static/media/no_thumbnail.15f456ec5.svg
63751563,Ялангач Теннисный корд 2х ком №202 J,824773092,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/yalangach-tennisnyy-kord-2h-kom-202-j-ID4juH1.html,/app/static/media/no_thumbnail.15f456ec5.svg
63773849,Ипотека Ахмад Югнакий 3/3/5 № 52 Умида,806698200,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/ipoteka-ahmad-yugnakiy-3-3-5-52-umida-ID4jAut.html,/app/static/media/no_thumbnail.15f456ec5.svg
63786707,Xovli uy sotiladi,1334388000,UZS,Андижан,Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/xovli-uy-sotiladi-ID4jDPR.html,/app/static/media/no_thumbnail.15f456ec5.svg
61066556,"Продается 2 комнатная квартира на улице Шота Руставели,Яккасарой.",1431434400,UZS,"Ташкент, Шайхантахурский район",06 марта 2026 г.,https://www.olx.uz/d/obyavlenie/prodaetsya-2-komnatnaya-kvartira-na-ulitse-shota-rustaveli-yakkasaroy-ID48ecs.html,/app/static/media/no_thumbnail.15f456ec5.svg
59813688,Mehmonxona.Hotel.Hostel.Gastinitsa. Yunusobod,150000,UZS,"Ташкент, Юнусабадский район",06 марта 2026 г.,https://www.olx.uz/d/obyavlenie/mehmonxona-hotel-hostel-gastinitsa-yunusobod-ID42YgU.html,/app/static/media/no_thumbnail.15f456ec5.svg
63490449,Срочно продам 4 комнатную Себзар спецплан,2122890000,UZS,"Ташкент, Шайхантахурский район",Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/srochno-prodam-4-komnatnuyu-sebzar-spetsplan-ID4ioLw.html,/app/static/media/no_thumbnail.15f456ec5.svg
63786706,3 к в 4 к Чиланзар 2 кв,788502000,UZS,"Ташкент, Чиланзарский район",Сегодня в 09:06,https://www.olx.uz/d/obyavlenie/3-k-v-4-k-chilanzar-2-kv-ID4jDPQ.html,/app/static/media/no_thumbnail.15f456ec5.svg
49261721,БЕЗ ЗАГС. Гостиница в центре города с удобствами,360000,UZS,"Ташкент, Шайхантахурский район",Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/bez-zags-gostinitsa-v-tsentre-goroda-s-udobstvami-ID3kHdT.html,/app/static/media/no_thumbnail.15f456ec5.svg
63687792,Максим горький аренда квартира,4852320,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/maksim-gorkiy-arenda-kvartira-ID4je6s.html,/app/static/media/no_thumbnail.15f456ec5.svg
54402229,"(Без ЗАГС) Alohida Apartamentlar Mehmonxona turdagi, Samarkand shahar",199000,UZS,Самарканд,Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/bez-zags-alohida-apartamentlar-mehmonxona-turdagi-samarkand-shahar-ID3Ggwj.html,/app/static/media/no_thumbnail.15f456ec5.svg
51545744,(Без ЗАГС) Alohida Apartamentlar mehmonxona turdagi (Samarkand shahar),199990,UZS,Самарканд,Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/bez-zags-alohida-apartamentlar-mehmonxona-turdagi-samarkand-shahar-ID3uhoY.html,/app/static/media/no_thumbnail.15f456ec5.svg
63702755,"Ijaraga beriladi,Studiya kvartira",3639240,UZS,Бухара,Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/ijaraga-beriladi-studiya-kvartira-ID4jhZN.html,/app/static/media/no_thumbnail.15f456ec5.svg
63687789,ЖК O’zbegim Нежилое 316 кв.м 1-Линия Вдоль Дороги Ор: Пирамит,7278480000,UZS,"Ташкент, Яккасарайский район",Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/zhk-ozbegim-nezhiloe-316-kv-m-1-liniya-vdol-dorogi-or-piramit-ID4je6p.html,/app/static/media/no_thumbnail.15f456ec5.svg
63087861,Б5 Сдаётся квартира на Мирзо-Улугбекском ‼️Ц1 Есо Парк 2-комнатна 55м2,5458860,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/b5-sdaetsya-kvartira-na-mirzo-ulugbekskom-ts1-eso-park-2-komnatna-55m2-ID4gI29.html,/app/static/media/no_thumbnail.15f456ec5.svg
63772533,квартирага бериледи черемушка,2000000,UZS,Нукус,07 марта 2026 г.,https://www.olx.uz/d/obyavlenie/kvartiraga-beriledi-cheremushka-ID4jA9f.html,/app/static/media/no_thumbnail.15f456ec5.svg
63784504,Tayyor biznes (dokon sotiladi) sotiladi,254746800,UZS,Эшангузар,Сегодня в 06:11,https://www.olx.uz/d/obyavlenie/tayyor-biznes-dokon-sotiladi-sotiladi-ID4jDgk.html,/app/static/media/no_thumbnail.15f456ec5.svg
23559568,Samia House Mexmonxona гостиница qimmat emas halol joy shahar markazi,150000,UZS,"Ташкент, Шайхантахурский район",05 марта 2026 г.,https://www.olx.uz/d/obyavlenie/samia-house-mexmonxona-gostinitsa-qimmat-emas-halol-joy-shahar-markazi-ID1AQW2.html,/app/static/media/no_thumbnail.15f456ec5.svg
55905199,Kvartira (sheriklikka) Chorsu (Gum] - MAKLERSIZ,850000,UZS,"Ташкент, Шайхантахурский район",Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/kvartira-sheriklikka-chorsu-gum-maklersiz-ID3MzuL.html,/app/static/media/no_thumbnail.15f456ec5.svg
63774026,Ипотека Ттз-2/3/3 Новостройка №15 Умида,467035800,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/ipoteka-ttz-2-3-3-novostroyka-15-umida-ID4jAxk.html,/app/static/media/no_thumbnail.15f456ec5.svg
63745345,"ЖК Mening Uyim 1комнатная кв 62,9м г.Ташкент, мост ""Узгариш""",9250000,UZS,"Ташкент, Чиланзарский район",Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/zhk-mening-uyim-1komnatnaya-kv-62-9m-g-tashkent-most-uzgarish-ID4jt4J.html,/app/static/media/no_thumbnail.15f456ec5.svg
63392516,Срочно 3х ком Юнусабад 12 Уч Бакалок,934071600,UZS,"Ташкент, Юнусабадский район",Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/srochno-3h-kom-yunusabad-12-uch-bakalok-ID4hZhV.html,/app/static/media/no_thumbnail.15f456ec5.svg
62109221,Юнусабад 2комнатная квартира продаётся.Манзара сити!,891613800,UZS,"Ташкент, Юнусабадский район",Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/yunusabad-2komnatnaya-kvartira-prodaetsya-manzara-siti-ID4cBrD.html,/app/static/media/no_thumbnail.15f456ec5.svg
63263914,"ЖК ""Ипак йули"" 2 комнаты",1152426000,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/zhk-ipak-yuli-2-komnaty-ID4hrPI.html,/app/static/media/no_thumbnail.15f456ec5.svg
63773887,Продается 2 х массив ТТЗ-2 №71 Жамила,758175000,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/prodaetsya-2-h-massiv-ttz-2-71-zhamila-ID4jAw5.html,/app/static/media/no_thumbnail.15f456ec5.svg
63134424,Ттз-1 2/1/4 балкон 1.5*6 № 68 Умида,703586400,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:05,https://www.olx.uz/d/obyavlenie/ttz-1-2-1-4-balkon-1-56-68-umida-ID4gU9a.html,/app/static/media/no_thumbnail.15f456ec5.svg
